,age,education,balance,day,month,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,contact_telephone,contact_nan,poutcome_other,poutcome_success,poutcome_nan,marital_married,marital_single,default_yes,housing_yes,loan_yes,subscribed_yes,total_contact
1075,45.0,0.3333333333333333,1348,1,3,358,0.6931471805599453,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,0.618782765271083
1076,60.0,0.0,7929,1,3,111,0.0,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,0.4209009162380037
1077,53.0,0.3333333333333333,459,5,3,558,0.0,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1078,54.0,0.6666666666666666,118,5,3,280,0.0,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1079,34.0,0.3333333333333333,800,5,3,144,0.0,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1080,19.0,0.3333333333333333,394,5,3,327,1.0986122886681098,-1,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.7839015438284094
1081,39.0,0.6666666666666666,224,5,3,208,0.0,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.4209009162380037
1082,53.0,0.6666666666666666,9001,5,3,170,0.0,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1083,50.0,0.0,82,5,3,456,0.0,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1084,55.0,0.6666666666666666,3848,8,3,222,0.6931471805599453,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,0.618782765271083
1085,78.0,0.0,1389,8,3,335,0.0,-1,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.4209009162380037
1086,43.0,0.3333333333333333,4389,8,3,618,0.0,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.4209009162380037
1087,36.0,0.6666666666666666,579,12,3,481,0.0,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,0.4209009162380037
1088,36.0,0.3333333333333333,12264,12,3,158,0.6931471805599453,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,0.618782765271083
1089,35.0,0.3333333333333333,2201,12,3,350,0.0,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1090,31.0,0.3333333333333333,1229,12,3,176,0.0,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1091,25.0,0.0,129,12,3,176,1.0986122886681098,-1,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,0.7839015438284094
1092,30.0,0.6666666666666666,3779,13,3,1093,0.0,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1093,45.0,0.0,116,13,3,122,0.0,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,0.4209009162380037
1094,36.0,0.3333333333333333,62,13,3,398,0.6931471805599453,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.618782765271083
1095,38.0,0.3333333333333333,497,14,3,173,0.0,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,0.4209009162380037
1096,26.0,0.6666666666666666,1066,15,3,200,0.0,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1097,30.0,0.6666666666666666,232,15,3,141,0.0,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1098,39.0,0.3333333333333333,603,15,3,214,0.0,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,0.4209009162380037
1099,22.0,0.6666666666666666,104,16,3,330,1.0986122886681098,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,0.7839015438284094
1100,34.0,0.6666666666666666,589,19,3,125,0.6931471805599453,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.618782765271083
1101,27.0,0.3333333333333333,453,19,3,142,0.6931471805599453,-1,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.618782765271083
1102,57.0,0.6666666666666666,2845,19,3,1143,1.6094379124341003,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,1.0496554439415786
1103,24.0,0.3333333333333333,1295,21,3,476,0.0,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1104,29.0,0.6666666666666666,455,21,3,403,0.0,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1105,25.0,0.3333333333333333,722,21,3,623,0.6931471805599453,-1,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,0.618782765271083
1106,31.0,0.0,26965,21,3,654,0.6931471805599453,-1,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.618782765271083
1107,58.0,0.3333333333333333,496,22,3,132,0.0,-1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1108,26.0,0.6666666666666666,194,22,3,407,0.6931471805599453,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.618782765271083
1109,76.0,0.3333333333333333,820,23,3,263,1.3862943611198906,-1,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,0.9255807787812478
1110,31.0,0.3333333333333333,410,23,3,342,0.0,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1111,31.0,0.6666666666666666,3160,26,3,688,0.6931471805599453,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,0.618782765271083
1112,26.0,0.6666666666666666,77,26,3,175,0.0,-1,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1113,30.0,0.3333333333333333,915,27,3,370,0.0,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,0.4209009162380037
1114,61.0,0.3333333333333333,1058,27,3,159,1.0986122886681098,-1,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.7839015438284094
1115,55.0,0.6666666666666666,1320,28,3,387,0.6931471805599453,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,0.618782765271083
1116,32.0,0.6666666666666666,284,29,3,717,1.0986122886681098,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,0.7839015438284094
1117,39.0,0.6666666666666666,5047,29,3,218,1.3862943611198906,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.9255807787812478
1118,29.0,0.6666666666666666,2955,29,3,226,0.6931471805599453,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.618782765271083
1119,59.0,0.6666666666666666,1,29,3,210,0.0,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,0.4209009162380037
1120,45.0,0.3333333333333333,3006,29,3,388,0.6931471805599453,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.618782765271083
1121,32.0,0.6666666666666666,388,29,3,250,1.0986122886681098,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,0.7839015438284094
1122,33.0,0.6666666666666666,952,29,3,1241,1.6094379124341003,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,1.0496554439415786
1123,25.0,0.3333333333333333,108,29,3,305,1.0986122886681098,-1,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.7839015438284094
1124,40.0,0.6666666666666666,72,30,3,463,0.0,-1,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1125,49.0,0.3333333333333333,0,30,3,551,0.0,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1126,34.0,0.3333333333333333,369,2,7,868,1.0986122886681098,342,1.0986122886681098,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.2594075112140366
1127,53.0,0.3333333333333333,2398,2,7,317,0.0,180,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.7839015438284094
1128,34.0,0.3333333333333333,0,3,7,261,0.0,470,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,0.7839015438284094
1129,48.0,0.0,46,3,7,113,0.6931471805599453,180,0.4054651081081644,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.7839015438284094
1130,60.0,0.3333333333333333,0,3,7,676,0.6931471805599453,181,1.252762968495368,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1.2594075112140366
1131,30.0,0.6666666666666666,1788,4,7,288,0.0,181,0.6931471805599453,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.7839015438284094
1132,38.0,0.6666666666666666,238,4,7,139,0.0,92,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.9255807787812478
1133,30.0,0.3333333333333333,3528,4,7,250,0.0,92,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.7839015438284094
1134,33.0,0.3333333333333333,180,4,7,561,0.0,435,0.9162907318741551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.9255807787812478
1135,56.0,0.6666666666666666,2037,5,7,318,0.0,91,1.3862943611198906,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.2594075112140366
1136,33.0,0.3333333333333333,2979,5,7,326,0.6931471805599453,437,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.7839015438284094
